ZipCode	primary_city	state	Latitude	Longitude
95610	Citrus Heights	CA	38.69	-121.27
95621	Citrus Heights	CA	38.69	-121.31
95648	Lincoln	CA	38.93	-121.25
95650	Loomis	CA	38.81	-121.16
95661	Roseville	CA	38.74	-121.25
95677	Rocklin	CA	38.8	-121.24
95678	Roseville	CA	38.76	-121.28
95747	Roseville	CA	38.78	-121.37
95765	Rocklin	CA	38.81	-121.28
95965	Oroville	CA	39.5	-121.67
96003	Redding	CA	40.68	-122.25
97015	Clackamas	OR	45.41	-122.54
97027	Gladstone	OR	45.38	-122.59
97038	Molalla	OR	45.07	-122.55
97045	Oregon City	OR	45.32	-122.52
97055	Sandy	OR	45.38	-122.23
97068	West Linn	OR	45.34	-122.66
97086	Happy Valley	OR	45.44	-122.52
97089	Damascus	OR	45.42	-122.45
97201	Portland	OR	45.51	-122.69
97202	Portland	OR	45.47	-122.64
97204	Portland	OR	45.52	-122.67
97205	Portland	OR	45.52	-122.71
97206	Portland	OR	45.48	-122.6
97209	Portland	OR	45.53	-122.68
97212	Portland	OR	45.54	-122.64
97222	Portland	OR	45.44	-122.61
97239	Portland	OR	45.48	-122.69
97258	Portland	OR	45.51	-122.67
97267	Portland	OR	45.4	-122.61
97420	Coos Bay	OR	43.37	-124.14
97459	North Bend	OR	43.48	-124.16
97470	Roseburg	OR	43.25	-123.24
97471	Roseburg	OR	43.24	-123.48
97850	La Grande	OR	45.32	-118.2
98004	Bellevue	WA	47.61	-122.21
98005	Bellevue	WA	47.62	-122.16
98007	Bellevue	WA	47.62	-122.14
98011	Bothell	WA	47.74	-122.2
98033	Kirkland	WA	47.67	-122.18
98034	Kirkland	WA	47.72	-122.2
98101	Seattle	WA	47.61	-122.33
98102	Seattle	WA	47.63	-122.32
98104	Seattle	WA	47.6	-122.32
98105	Seattle	WA	47.66	-122.29
98106	Seattle	WA	47.54	-122.35
98112	Seattle	WA	47.63	-122.29
98122	Seattle	WA	47.61	-122.3
98134	Seattle	WA	47.57	-122.33
98144	Seattle	WA	47.58	-122.3
98233	Burlington	WA	48.53	-122.31
98273	Mount Vernon	WA	48.42	-122.42
98274	Mount Vernon	WA	48.36	-121.98
98292	Stanwood	WA	48.21	-122.28
98339	Port Hadlock	WA	48	-122.74
98362	Port Angeles	WA	47.99	-123.25
98368	Port Townsend	WA	48.03	-122.84
01040	Holyoke	MA	42.21	-72.64
01752	Marlborough	MA	42.34	-71.54
01760	Natick	MA	42.28	-71.35
01803	Burlington	MA	42.5	-71.2
01960	Peabody	MA	42.53	-70.97
02026	Dedham	MA	42.24	-71.17
02116	Boston	MA	42.35	-71.08
02141	Cambridge	MA	42.37	-71.08
02184	Braintree	MA	42.2	-71
02601	Hyannis	MA	41.65	-70.29
02760	North Attleboro	MA	41.97	-71.33
02903	Providence	RI	41.82	-71.41
03060	Nashua	NH	42.74	-71.46
03079	Salem	NH	42.78	-71.2
03103	Manchester	NH	42.99	-71.45
04106	South Portland	ME	43.63	-70.28
05401	Burlington	VT	44.48	-73.22
06032	Farmington	CT	41.71	-72.83
06042	Manchester	CT	41.79	-72.53
06611	Trumbull	CT	41.25	-73.2
06810	Danbury	CT	41.4	-73.47
06901	Stamford	CT	41.05	-73.54
07078	Short Hills	NJ	40.74	-74.33
07310	Jersey City	NJ	40.73	-74.04
07601	Hackensack	NJ	40.88	-74.04
07652	Paramus	NJ	40.94	-74.07
07728	Freehold	NJ	40.25	-74.27
07866	Rockaway	NJ	40.95	-74.49
08002	Cherry Hill	NJ	39.93	-75.03
08096	West Deptford	NJ	39.83	-75.15
08648	Lawrence Township	NJ	40.28	-74.72
08807	Bridgewater	NJ	40.59	-74.62
08837	Edison	NJ	40.52	-74.36
10001	New York	NY	40.75	-74
10007	New York	NY	40.71	-74.01
10010	New York	NY	40.74	-73.98
10017	New York	NY	40.75	-73.97
10018	New York	NY	40.76	-73.99
10019	New York	NY	40.77	-73.99
10024	New York	NY	40.8	-73.97
10028	New York	NY	40.78	-73.95
10118	New York	NY	40.71	-73.99
10314	Staten Island	NY	40.6	-74.17
10601	White Plains	NY	41.03	-73.77
10710	Yonkers	NY	40.97	-73.85
10954	Nanuet	NY	41.09	-74.01
10994	West Nyack	NY	41.09	-73.96
11104	Sunnyside	NY	40.74	-73.92
11373	Elmhurst	NY	40.74	-73.88
11385	Ridgewood	NY	40.7	-73.89
11430	Jamaica	NY	40.65	-73.79
11530	Garden City	NY	40.72	-73.64
11706	Bay Shore	NY	40.72	-73.25
11746	Huntington Station	NY	40.84	-73.4
11755	Lake Grove	NY	40.85	-73.11
12203	Albany	NY	42.68	-73.85
12601	Poughkeepsie	NY	41.69	-73.92
13290	Syracuse	NY	43.07	-76.17
14225	Buffalo	NY	42.93	-78.75
14226	Buffalo	NY	42.97	-78.8
14564	Victor	NY	42.98	-77.41
14901	Elmira	NY	42.09	-76.75
15146	Monroeville	PA	40.42	-79.76
15222	Pittsburgh	PA	40.45	-79.99
15237	Pittsburgh	PA	40.55	-80.04
15241	Pittsburgh	PA	40.33	-80.08
17601	Lancaster	PA	40.07	-76.31
18052	Whitehall	PA	40.63	-75.48
18974	Warminster	PA	40.21	-75.07
19047	Langhorne	PA	40.17	-74.91
19090	Willow Grove	PA	40.14	-75.11
19341	Exton	PA	40.03	-75.63
19403	Norristown	PA	40.15	-75.38
19406	King Of Prussia	PA	40.09	-75.38
19477	Spring House	PA	40.18	-75.23
19702	Newark	DE	39.62	-75.73
20007	Washington	DC	38.91	-77.08
20166	Sterling	VA	38.99	-77.46
20190	Reston	VA	38.95	-77.34
20716	Bowie	MD	38.95	-76.73
20902	Silver Spring	MD	39.05	-77.04
21076	Hanover	MD	39.16	-76.72
21204	Towson	MD	39.39	-76.62
21236	Nottingham	MD	39.39	-76.48
21401	Annapolis	MD	38.99	-76.55
22033	Fairfax	VA	38.88	-77.38
22102	Mc Lean	VA	38.95	-77.23
22150	Springfield	VA	38.78	-77.17
22202	Arlington	VA	38.86	-77.05
22209	Arlington	VA	38.9	-77.08
22306	Alexandria	VA	38.76	-77.1
22407	Fredericksburg	VA	38.28	-77.58
23059	Glen Allen	VA	37.7	-77.57
23114	Midlothian	VA	37.48	-77.65
23188	Williamsburg	VA	37.35	-76.77
23233	Henrico	VA	37.65	-77.62
23235	Richmond	VA	37.51	-77.56
23322	Chesapeake	VA	36.62	-76.23
23510	Norfolk	VA	36.85	-76.29
23666	Hampton	VA	37.06	-76.41
24540	Danville	VA	36.63	-79.43
25389	Charleston	WV	38.35	-81.63
27103	Winston Salem	NC	36.06	-80.32
27410	Greensboro	NC	36.12	-79.89
27612	Raleigh	NC	35.85	-78.71
27616	Raleigh	NC	35.87	-78.54
27713	Durham	NC	35.9	-78.92
28134	Pineville	NC	35.08	-80.88
28211	Charlotte	NC	35.17	-80.8
28216	Charlotte	NC	35.31	-80.89
29464	Mount Pleasant	SC	32.82	-79.86
29607	Greenville	SC	34.83	-82.37
30022	Alpharetta	GA	34.06	-84.27
30084	Tucker	GA	33.85	-84.22
30144	Kennesaw	GA	34.02	-84.61
30314	Atlanta	GA	33.75	-84.42
30326	Atlanta	GA	33.85	-84.36
30339	Atlanta	GA	33.86	-84.47
30346	Atlanta	GA	33.92	-84.34
30510	Alto	GA	34.47	-83.57
30606	Athens	GA	33.95	-83.39
30721	Dalton	GA	34.79	-84.92
30909	Augusta	GA	33.47	-82.08
32246	Jacksonville	FL	30.29	-81.52
32256	Jacksonville	FL	30.18	-81.47
32301	Tallahassee	FL	30.43	-84.26
32508	Pensacola	FL	30.35	-87.32
32605	Gainesville	FL	29.68	-82.37
32701	Altamonte Springs	FL	28.67	-81.37
32765	Oviedo	FL	28.65	-81.18
32809	Orlando	FL	28.46	-81.39
32839	Orlando	FL	28.49	-81.41
33071	Pompano Beach	FL	26.24	-80.27
33146	Miami	FL	25.72	-80.27
33172	Miami	FL	25.79	-80.36
33176	Miami	FL	25.66	-80.36
33323	Fort Lauderdale	FL	26.15	-80.32
33388	Plantation	FL	26.14	-80.13
33410	Palm Beach Gardens	FL	26.85	-80.09
33414	Wellington	FL	26.65	-80.25
33431	Boca Raton	FL	26.37	-80.1
33496	Boca Raton	FL	26.41	-80.16
33511	Brandon	FL	27.92	-82.29
33607	Tampa	FL	27.96	-82.49
33625	Tampa	FL	28.07	-82.56
33710	Saint Petersburg	FL	27.79	-82.73
33761	Clearwater	FL	28.03	-82.72
33777	Seminole	FL	27.85	-82.76
33905	Fort Myers	FL	26.67	-81.76
33909	Cape Coral	FL	26.69	-81.95
34108	Naples	FL	26.25	-81.81
34110	Naples	FL	26.3	-81.79
34238	Sarasota	FL	27.24	-82.47
34239	Sarasota	FL	27.31	-82.52
34243	Sarasota	FL	27.4	-82.53
34957	Jensen Beach	FL	27.23	-80.23
35209	Birmingham	AL	33.47	-86.81
35244	Birmingham	AL	33.35	-86.83
35404	Tuscaloosa	AL	33.22	-87.48
37067	Franklin	TN	35.92	-86.84
37203	Nashville	TN	36.15	-86.79
37215	Nashville	TN	36.08	-86.83
37421	Chattanooga	TN	35.03	-85.15
37919	Knoxville	TN	35.91	-84
38119	Memphis	TN	35.08	-89.85
38133	Memphis	TN	35.21	-89.79
39232	Flowood	MS	32.33	-90.09
40222	Louisville	KY	38.27	-85.62
40503	Lexington	KY	38.01	-84.53
43016	Dublin	OH	40.1	-83.15
43068	Reynoldsburg	OH	39.95	-82.79
43219	Columbus	OH	40.01	-82.92
43240	Columbus	OH	40.14	-82.98
43623	Toledo	OH	41.7	-83.65
44060	Mentor	OH	41.69	-81.33
44070	North Olmsted	OH	41.41	-81.92
44122	Beachwood	OH	41.47	-81.5
44136	Strongsville	OH	41.31	-81.83
44333	Akron	OH	41.16	-81.63
44718	Canton	OH	40.85	-81.45
45140	Loveland	OH	39.26	-84.27
45150	Milford	OH	39.17	-84.28
45236	Cincinnati	OH	39.21	-84.4
45241	Cincinnati	OH	39.28	-84.4
45440	Dayton	OH	39.68	-84.1
46032	Carmel	IN	39.96	-86.17
46142	Greenwood	IN	39.61	-86.11
46204	Indianapolis	IN	39.77	-86.16
46240	Indianapolis	IN	39.91	-86.12
46250	Indianapolis	IN	39.9	-86.06
46410	Merrillville	IN	41.47	-87.32
46545	Mishawaka	IN	41.69	-86.15
46835	Fort Wayne	IN	41.15	-85.04
48038	Clinton Township	MI	42.61	-82.94
48084	Troy	MI	42.56	-83.18
48108	Ann Arbor	MI	42.22	-83.73
48126	Dearborn	MI	42.33	-83.18
48152	Livonia	MI	42.42	-83.37
48313	Sterling Heights	MI	42.6	-83
48326	Auburn Hills	MI	42.67	-83.24
48377	Novi	MI	42.5	-83.47
49008	Kalamazoo	MI	42.26	-85.62
49024	Portage	MI	42.2	-85.59
49307	Big Rapids	MI	43.7	-85.48
49418	Grandville	MI	42.9	-85.75
49512	Grand Rapids	MI	42.88	-85.53
49546	Grand Rapids	MI	42.93	-85.54
50266	West Des Moines	IA	41.57	-93.8
52241	Coralville	IA	41.69	-91.6
53129	Greendale	WI	42.93	-88
53217	Milwaukee	WI	43.16	-87.91
53226	Milwaukee	WI	43.05	-88.04
53719	Madison	WI	43.05	-89.52
54913	Appleton	WI	44.34	-88.4
55104	Saint Paul	MN	44.95	-93.16
55109	Saint Paul	MN	45.01	-93.03
55305	Hopkins	MN	44.96	-93.43
55306	Burnsville	MN	44.73	-93.29
55344	Eden Prairie	MN	44.86	-93.43
55369	Osseo	MN	45.13	-93.45
55402	Minneapolis	MN	44.98	-93.27
55404	Minneapolis	MN	44.96	-93.26
55425	Minneapolis	MN	44.85	-93.23
55435	Minneapolis	MN	44.87	-93.33
55811	Duluth	MN	46.84	-92.22
55902	Rochester	MN	44.01	-92.47
58201	Grand Forks	ND	47.91	-97.07
58701	Minot	ND	48.23	-101.29
60010	Barrington	IL	42.15	-88.12
60056	Mount Prospect	IL	42.06	-87.93
60061	Vernon Hills	IL	42.23	-87.96
60077	Skokie	IL	42.03	-87.76
60173	Schaumburg	IL	42.05	-88.06
60415	Chicago Ridge	IL	41.7	-87.77
60462	Orland Park	IL	41.61	-87.85
60504	Aurora	IL	41.75	-88.24
60523	Oak Brook	IL	41.83	-87.95
60540	Naperville	IL	41.76	-88.15
60606	Chicago	IL	41.88	-87.64
60611	Chicago	IL	41.9	-87.61
60614	Chicago	IL	41.92	-87.65
60647	Chicago	IL	41.92	-87.7
61112	Rockford	IL	42.24	-88.98
61820	Champaign	IL	40.11	-88.24
62208	Fairview Heights	IL	38.59	-90
62704	Springfield	IL	39.77	-89.68
63005	Chesterfield	MO	38.65	-90.58
63017	Chesterfield	MO	38.65	-90.53
63117	Saint Louis	MO	38.63	-90.33
63131	Saint Louis	MO	38.62	-90.44
64057	Independence	MO	39.08	-94.35
64112	Kansas City	MO	39.04	-94.6
64119	Kansas City	MO	39.21	-94.51
65804	Springfield	MO	37.15	-93.25
66214	Overland Park	KS	38.97	-94.71
68114	Omaha	NE	41.26	-96.05
68505	Lincoln	NE	40.82	-96.62
70002	Metairie	LA	30.01	-90.16
70605	Lake Charles	LA	30.13	-93.27
70836	Baton Rouge	LA	30.39	-91.09
72205	Little Rock	AR	34.75	-92.35
73118	Oklahoma City	OK	35.52	-97.53
74115	Tulsa	OK	36.19	-95.91
74133	Tulsa	OK	36.04	-95.88
74135	Tulsa	OK	36.1	-95.92
75034	Frisco	TX	33.14	-96.81
75052	Grand Prairie	TX	32.69	-97.01
75093	Plano	TX	33.03	-96.81
75209	Dallas	TX	32.85	-96.83
75225	Dallas	TX	32.86	-96.79
75231	Dallas	TX	32.87	-96.75
75240	Dallas	TX	32.93	-96.79
76015	Arlington	TX	32.69	-97.12
76053	Hurst	TX	32.83	-97.17
76132	Fort Worth	TX	32.67	-97.42
76248	Keller	TX	32.93	-97.22
77024	Houston	TX	29.77	-95.51
77056	Houston	TX	29.75	-95.47
77070	Houston	TX	29.98	-95.57
77338	Humble	TX	29.99	-95.26
77345	Kingwood	TX	30.05	-95.16
77379	Spring	TX	30.04	-95.53
77380	Spring	TX	30.14	-95.47
77450	Katy	TX	29.75	-95.74
77494	Katy	TX	29.74	-95.83
77504	Pasadena	TX	29.65	-95.19
77546	Friendswood	TX	29.51	-95.19
78216	San Antonio	TX	29.54	-98.49
78256	San Antonio	TX	29.62	-98.62
78503	Mcallen	TX	26.16	-98.25
78746	Austin	TX	30.3	-97.81
78750	Austin	TX	30.42	-97.8
80021	Broomfield	CO	39.89	-105.11
80104	Castle Rock	CO	39.37	-104.85
80124	Lone Tree	CO	39.53	-104.89
80126	Littleton	CO	39.54	-104.96
80202	Denver	CO	39.75	-105
80206	Denver	CO	39.73	-104.95
80301	Boulder	CO	40.02	-105.25
80504	Longmont	CO	40.16	-105.03
80524	Fort Collins	CO	40.65	-105.03
80918	Colorado Springs	CO	38.91	-104.78
81501	Grand Junction	CO	39.08	-108.55
81601	Glenwood Springs	CO	39.54	-107.33
83704	Boise	ID	43.63	-116.28
84017	Coalville	UT	40.88	-111.31
84025	Farmington	UT	40.98	-111.9
84097	Orem	UT	40.29	-111.67
84101	Salt Lake City	UT	40.75	-111.9
84107	Salt Lake City	UT	40.65	-111.88
84111	Salt Lake City	UT	40.75	-111.88
85003	Phoenix	AZ	33.45	-112.08
85016	Phoenix	AZ	33.5	-112.02
85054	Phoenix	AZ	33.67	-111.95
85142	Queen Creek	AZ	33.16	-111.59
85143	San Tan Valley	AZ	33.16	-111.56
85202	Mesa	AZ	33.38	-111.87
85204	Mesa	AZ	33.39	-111.78
85224	Chandler	AZ	33.32	-111.87
85225	Chandler	AZ	33.32	-111.82
85226	Chandler	AZ	33.27	-111.94
85251	Scottsdale	AZ	33.49	-111.92
85254	Scottsdale	AZ	33.61	-111.94
85295	Gilbert	AZ	33.3	-111.74
85308	Glendale	AZ	33.66	-112.18
85374	Surprise	AZ	33.64	-112.38
85392	Avondale	AZ	33.47	-112.29
85705	Tucson	AZ	32.26	-111
85711	Tucson	AZ	32.21	-110.88
85718	Tucson	AZ	32.31	-110.92
87110	Albuquerque	NM	35.11	-106.58
89102	Las Vegas	NV	36.14	-115.18
89109	Las Vegas	NV	36.13	-115.17
89119	Las Vegas	NV	36.08	-115.14
89135	Las Vegas	NV	36.09	-115.38
89158	Las Vegas	NV	36.2	-115.22
90013	Los Angeles	CA	34.05	-118.24
90048	Los Angeles	CA	34.07	-118.37
90064	Los Angeles	CA	34.03	-118.43
90503	Torrance	CA	33.84	-118.35
90605	Whittier	CA	33.95	-118.02
90670	Santa Fe Springs	CA	33.92	-118.06
90703	Cerritos	CA	33.86	-118.05
90806	Long Beach	CA	33.81	-118.18
91007	Arcadia	CA	34.12	-118.05
91210	Glendale	CA	34.14	-118.26
91303	Canoga Park	CA	34.19	-118.6
91324	Northridge	CA	34.24	-118.55
91350	Santa Clarita	CA	34.43	-118.51
91355	Valencia	CA	34.41	-118.56
91360	Thousand Oaks	CA	34.21	-118.88
91701	Rancho Cucamonga	CA	34.14	-117.61
91741	Glendora	CA	34.14	-117.85
91764	Ontario	CA	34.07	-117.62
91768	Pomona	CA	34.06	-117.79
92025	Escondido	CA	33.09	-116.94
92108	San Diego	CA	32.77	-117.14
92122	San Diego	CA	32.85	-117.2
92131	San Diego	CA	32.89	-117.07
92203	Indio	CA	33.75	-116.23
92260	Palm Desert	CA	33.7	-116.4
92376	Rialto	CA	34.1	-117.38
92407	San Bernardino	CA	34.22	-117.37
92503	Riverside	CA	33.89	-117.44
92591	Temecula	CA	33.53	-117.1
92626	Costa Mesa	CA	33.67	-117.9
92648	Huntington Beach	CA	33.67	-118
92691	Mission Viejo	CA	33.6	-117.66
92806	Anaheim	CA	33.84	-117.87
92821	Brea	CA	33.92	-117.86
92843	Garden Grove	CA	33.76	-117.93
92868	Orange	CA	33.78	-117.86
92886	Yorba Linda	CA	33.89	-117.78
93101	Santa Barbara	CA	34.41	-119.7
93257	Porterville	CA	35.96	-118.92
93304	Bakersfield	CA	35.33	-119.02
93307	Bakersfield	CA	35.2	-118.86
93710	Fresno	CA	36.81	-119.75
94102	San Francisco	CA	37.78	-122.42
94103	San Francisco	CA	37.77	-122.41
94132	San Francisco	CA	37.72	-122.48
94304	Palo Alto	CA	37.37	-122.18
94306	Palo Alto	CA	37.41	-122.13
94403	San Mateo	CA	37.54	-122.3
94513	Brentwood	CA	37.87	-121.68
94520	Concord	CA	38	-122.03
94533	Fairfield	CA	38.28	-122
94565	Pittsburg	CA	38.01	-121.91
94588	Pleasanton	CA	37.67	-121.93
94596	Walnut Creek	CA	37.89	-122.03
94925	Corte Madera	CA	37.92	-122.51
94965	Sausalito	CA	37.84	-122.53
95050	Santa Clara	CA	37.34	-121.95
95123	San Jose	CA	37.23	-121.82
95356	Modesto	CA	37.72	-121.03
95401	Santa Rosa	CA	38.44	-122.78
95616	Davis	CA	38.55	-121.8
95630	Folsom	CA	38.67	-121.14
95678	Roseville	CA	38.76	-121.28
95815	Sacramento	CA	38.6	-121.46
96001	Redding	CA	40.6	-122.46
96734	Kailua	HI	21.4	-157.73
96814	Honolulu	HI	21.3	-157.85
97005	Beaverton	OR	45.49	-122.8
97006	Beaverton	OR	45.52	-122.85
97071	Woodburn	OR	45.13	-122.82
97086	Happy Valley	OR	45.44	-122.52
97123	Hillsboro	OR	45.44	-122.96
97204	Portland	OR	45.52	-122.67
97218	Portland	OR	45.57	-122.59
97223	Portland	OR	45.44	-122.76
97402	Eugene	OR	44.04	-123.22
98004	Bellevue	WA	47.61	-122.21
98036	Lynnwood	WA	47.8	-122.28
98037	Lynnwood	WA	47.84	-122.29
98101	Seattle	WA	47.61	-122.33
98102	Seattle	WA	47.63	-122.32
98104	Seattle	WA	47.6	-122.32
98105	Seattle	WA	47.66	-122.29
98133	Seattle	WA	47.73	-122.34
98134	Seattle	WA	47.57	-122.33
98158	Seattle	WA	47.44	-122.31
98188	Seattle	WA	47.44	-122.28
98370	Poulsbo	WA	47.75	-122.61
98409	Tacoma	WA	47.21	-122.47
98662	Vancouver	WA	45.68	-122.57
98908	Yakima	WA	46.62	-120.69
99163	Pullman	WA	46.72	-117.18
99501	Anchorage	AK	61.22	-149.85
